customer_id,avg_transaction_value
C12786,2662.94
C14255,1397.66
C19964,1469.73
C00209,2175.83
C12494,1342.96
C18539,938.89
C08106,1022.12
C04171,1628.45
C07119,4868.51
C19988,1522.85
C14834,2657.60
C06288,1306.51
C16891,1760.32
C09210,1074.44
C12759,2793.06
C08129,1413.44
C17710,2096.63
C04397,3812.38
C14360,2536.45
C14839,2493.93
C02711,2386.81
C07883,2740.53
C17661,1103.37
C12079,2452.04
C19614,2079.98
C13518,756.83
C05615,2442.92
C07274,4359.37
C11552,2928.86
C07043,1787.25
C08276,1926.47
C06707,2299.30
C06189,1879.87
C15630,1917.37
C04685,2693.48
C02793,2064.80
C06460,1780.60
C17251,1351.41
C09888,1744.29
C10308,1835.73
C07976,1583.18
C04995,2126.32
C11206,4238.46
C12432,952.20
C16288,886.77
C11618,1482.75
C00523,2145.50
C15947,2993.56
C15618,1230.64
C14198,2262.07
C06607,2809.64
C03700,1379.82
C14684,2221.00
C06084,2138.40
C15147,2990.78
C16235,2610.83
C00767,1268.88
C06176,1511.65
C17695,4151.51
C19707,2615.46
C12850,850.82
C04800,1996.77
C19924,2731.12
C11100,3013.46
C17255,3375.17
C05329,2746.13
C00555,3317.41
C16140,2334.41
C04064,2091.80
C01646,2434.06
C04899,2179.36
C01225,2612.08
C04817,2877.04
C07134,1934.31
C11694,2263.63
C05156,2619.39
C03808,2584.66
C13916,3382.84
C18862,2482.73
C01380,1874.27
C19195,2836.59
C19410,1924.05
C19748,3919.26
C02412,3126.93
C05181,1679.87
C09031,1956.11
C14748,2709.45
C06837,2599.67
C16975,2586.62
C12835,2920.69
C01385,1991.94
C18602,2522.44
C15585,2051.59
C05932,1342.08
C19217,2367.44
C10139,2711.24
C11098,2584.38
C04677,3292.07
C14392,2325.19
C09164,2144.12
C04891,2747.73
C07192,1652.22
C16907,1388.91
C14704,960.06
C16438,1608.55
C02118,1883.56
C00679,3213.14
C05419,1960.04
C14639,2801.49
C07596,2201.47
C18652,1496.61
C10379,2269.19
C15651,2343.25
C14159,2200.97
C03163,2704.20
C03190,2201.04
C13637,1639.36
C13780,2319.72
C17324,2755.50
C17060,1528.97
C13761,2577.54
C12241,1347.68
C11009,1375.33
C04490,2767.45
C11924,1483.59
C07490,3156.86
C01178,1374.97
C10591,1626.72
C15137,2556.42
C17362,1509.10
C16105,1122.57
C18779,2808.72
C00789,4014.50
C10788,2496.86
C00595,1988.10
C12942,1612.18
C00478,2621.63
C15417,2454.69
C13824,2699.93
C19461,1815.23
C19277,1493.24
C00485,2066.68
C16172,3249.05
C18769,2453.82
C11585,3189.49
C17940,1020.62
C05193,1838.29
C17153,644.27
C11573,2182.86
C16103,3229.97
C05632,2034.88
C01441,3441.85
C04216,2100.86
C12114,3777.45
C14390,1636.05
C09140,2130.67
C16454,2511.36
C16495,2419.62
C06049,4152.05
C08269,2078.76
C05670,1762.08
C04855,2446.73
C09433,2070.83
C00624,1808.09
C19494,1893.00
C07316,1692.56
C12493,2767.15
C11770,1407.70
C11615,1727.22
C07577,1955.33
C10543,2157.39
C05125,2223.79
C19993,1869.02
C07446,2650.48
C08964,2444.32
C08021,2740.07
C13166,2981.96
C18749,1476.66
C06527,2472.89
C01242,2072.89
C06675,2697.58
C01333,3245.98
C07050,4329.38
C00021,1192.92
C14395,2725.39
C14504,1922.28
C07360,3095.00
C04819,923.76
C08969,1516.96
C01938,1293.56
C19891,1451.51
C05944,1630.85
C04090,3182.04
C10728,2009.60
C06803,3058.85
C17352,1295.49
C14386,787.87
C18220,1857.20
C11635,2661.45
C13873,2561.75
C02070,2890.09
C08464,1378.99
C19507,2713.36
C14107,2705.25
C02968,1419.77
C01580,2828.55
C03823,3771.46
C09792,2387.75
C18634,2813.40
C15334,1757.51
C11050,4035.02
C05449,2249.85
C00282,2452.97
C06292,3377.47
C12030,2572.77
C18968,1667.08
C02270,2252.00
C03086,2433.01
C05221,3602.27
C16973,2287.26
C00299,1827.25
C17367,2499.22
C19320,2342.67
C01421,1190.63
C13498,2451.85
C10036,2722.14
C10853,2024.78
C16451,2123.10
C15025,2321.27
C10831,2529.03
C08297,3768.35
C01227,4058.55
C16783,1773.01
C11639,1702.51
C18590,2378.26
C12577,2237.30
C19275,2439.00
C00706,1355.68
C16970,2071.70
C07095,2919.26
C07759,2800.31
C09073,2977.60
C10902,2877.64
C11739,2363.81
C15128,1304.32
C01268,1272.43
C02836,1669.00
C12117,960.95
C10305,1988.32
C06494,1563.08
C10189,2347.76
C03406,3379.50
C00634,2217.04
C15719,3566.83
C11828,1167.91
C17737,2356.54
C19142,761.87
C03356,2452.50
C18564,1702.62
C17632,1049.60
C04782,2617.06
C16941,2195.37
C14683,1518.40
C17335,4540.86
C06278,2842.73
C17802,2385.82
C05770,1120.03
C07969,3278.55
C03863,3242.32
C01475,2886.61
C17082,3032.62
C15915,2330.36
C01866,894.76
C10229,3381.07
C10073,2669.45
C16008,1615.45
C02211,2299.15
C17445,2708.07
C03992,2135.55
C19698,2062.53
C05321,2133.07
C07321,1936.03
C01976,3770.62
C17052,2628.88
C03810,2273.44
C12770,2733.47
C13708,2292.35
C09615,2832.57
C12881,1915.22
C07142,1366.35
C19350,1861.80
C11236,1210.03
C00420,1587.79
C05101,2154.14
C11261,1919.79
C10562,1275.19
C11691,2729.86
C05371,2510.33
C11571,1688.05
C08365,2624.80
C07091,2287.60
C14306,1061.96
C00287,2182.92
C19835,3690.94
C04775,1652.24
C12483,1434.21
C13971,1599.14
C00223,2118.07
C02525,2185.93
C10536,1474.67
C10864,1861.67
C07281,1661.01
C16217,2416.56
C00689,2151.88
C04480,2114.32
C16237,1608.02
C07535,2319.45
C13680,2085.78
C08942,2289.11
C08078,1599.74
C06558,1450.56
C10709,1313.28
C00426,2584.14
C04158,2448.68
C04448,2994.62
C10671,2778.73
C12551,1648.29
C07101,1592.20
C02087,1532.88
C18647,2618.65
C12784,699.62
C19086,2335.52
C14906,2641.99
C08510,1885.58
C01110,2866.33
C02857,1888.92
C03509,2677.94
C16266,1900.79
C16395,3235.06
C02585,1936.25
C13379,2964.37
C19287,2461.54
C07004,2614.87
C15729,888.57
C08544,3142.35
C07151,2758.34
C12654,2583.59
C01279,2764.63
C04585,2550.08
C07433,3210.96
C16021,2887.09
C10066,3545.37
C07564,5116.49
C16543,3214.93
C15770,1369.92
C05678,2382.28
C09456,2393.98
C16145,2065.55
C09095,2606.47
C04833,1760.93
C06810,4045.75
C13806,2927.93
C10342,3088.87
C19665,2204.39
C18334,2983.27
C03270,1850.73
C06994,2265.90
C10235,1802.95
C11388,3122.67
C05827,2844.24
C07702,1986.56
C19622,2274.04
C14852,2961.94
C05841,2744.61
C16925,2728.70
C18888,1933.73
C04492,2715.00
C00366,1381.91
C18636,3190.08
C12728,4230.33
C00813,2796.00
C03698,1234.09
C09572,2026.29
C11023,1486.72
C13326,2616.37
C16841,2828.31
C04904,2470.16
C07147,1240.76
C00186,2190.07
C15413,3059.13
C15326,2045.41
C06250,2251.26
C12815,2766.00
C09775,2360.26
C08026,2858.32
C00772,812.87
C00650,1106.56
C03017,938.68
C09801,3309.06
C08524,1326.99
C06510,2151.03
C12384,2484.25
C00346,2065.21
C18370,3955.50
C16692,1832.21
C10030,2929.80
C00084,2553.91
C06672,1099.11
C14785,2762.71
C19693,1592.77
C12911,2390.44
C17409,1666.67
C04620,1805.04
C02081,2081.60
C13911,1821.50
C03187,2592.94
C00253,2262.31
C01062,1484.15
C17731,1098.79
C03335,2189.10
C15053,2703.23
C12206,2367.69
C03532,2432.55
C15499,1283.26
C08683,3029.39
C01928,2110.53
C05546,2833.15
C15438,1520.92
C19017,1981.34
C04340,6370.78
C08861,2576.76
C13929,3266.72
C19078,2258.88
C05833,2875.45
C11863,2148.45
C05605,2304.87
C16340,681.07
C19810,1856.14
C10312,3090.27
C00638,1108.45
C03643,2207.77
C06865,1923.66
C09620,1556.23
C03697,2423.97
C00752,3753.23
C16108,3048.97
C06620,538.34
C10400,963.45
C11264,1435.64
C03477,2884.13
C12243,2320.67
C11818,1341.38
C14045,2969.36
C01586,1771.85
C14722,2520.94
C14529,1472.93
C06110,3547.97
C14069,1374.25
C03886,1530.70
C18671,1570.95
C17363,3251.74
C13652,1866.03
C17949,2714.54
C08067,2561.86
C05858,2163.91
C04239,1502.34
C02571,1943.32
C15511,3359.69
C01652,2355.66
C01275,2487.28
C16272,2694.83
C18944,2031.29
C18683,2859.36
C00071,1911.69
C17160,1652.10
C18415,1768.48
C07476,2059.18
C05436,1827.64
C19859,3795.25
C17762,1976.11
C09120,2902.26
C01501,3615.92
C06122,2996.06
C11851,1762.70
C15551,3112.65
C03655,806.70
C19656,1697.84
C09231,2581.66
C05581,2708.15
C14154,2639.00
C09721,2785.56
C12424,1225.50
C16759,3264.48
C10195,1906.82
C19565,1925.08
C14952,2163.66
C08774,1587.08
C14838,1516.80
C16310,2850.23
C15638,1403.00
C17805,3524.20
C03811,3255.65
C09476,2069.87
C03159,1276.88
C08393,2267.53
C14914,1107.62
C02686,1958.55
C16697,1576.76
C02342,958.34
C18712,2607.81
C13129,2366.28
C12861,3041.42
C16790,2763.77
C06907,2205.02
C03290,3249.82
C00007,3778.49
C14490,103.56
C06029,2113.92
C10948,5234.20
C04323,1494.09
C08429,779.03
C13211,2069.26
C15164,597.29
C03738,2236.26
C10344,2386.58
C18119,4373.38
C11022,1315.81
C19274,1687.36
C00470,1915.03
C05429,2512.13
C00551,3908.00
C13357,1902.81
C02423,2114.14
C00558,1122.87
C11553,2334.03
C14877,2831.36
C00078,3266.32
C12133,1694.47
C07865,2504.01
C11566,2866.82
C17715,1282.02
C14204,2468.14
C03553,3070.21
C15655,1750.73
C08224,5218.15
C15421,1579.56
C17758,1753.46
C05879,3135.60
C10382,2767.91
C00014,2751.32
C16797,1580.09
C15344,3372.93
C02519,1765.56
C17339,2648.45
C11542,2496.05
C16724,1844.40
C16931,2030.31
C14524,2271.96
C04777,1165.98
C01229,1764.18
C15096,2969.43
C04759,3256.29
C17627,1204.71
C11510,4603.86
C09429,3062.64
C04094,2089.03
C10854,1299.25
C16138,2432.65
C16689,2027.99
C00656,2006.35
C04106,2334.79
C08871,1953.07
C00751,2976.88
C15762,1922.44
C13504,2303.36
C09446,2380.42
C08172,1601.03
C01656,1417.39
C17721,3514.50
C14971,2735.39
C15390,1883.43
C05489,1764.95
C14374,2239.32
C09947,2082.79
C18400,3636.91
C16613,1069.92
C03180,2202.64
C08257,1162.92
C18860,1828.68
C17490,2501.88
C15490,2744.69
C16503,1576.43
C01927,2249.35
C00671,2269.99
C07066,2456.59
C00930,1275.38
C09533,1478.92
C16236,2230.10
C02201,3339.29
C11836,2289.00
C15386,3690.34
C04476,2690.63
C13008,1454.99
C11404,2193.27
C02221,2308.87
C11535,1302.55
C05510,2982.95
C09624,3039.18
C13309,2673.27
C02949,1272.17
C18948,963.29
C17672,2849.78
C10573,1195.24
C19525,1966.59
C04920,1884.03
C11522,1821.50
C08577,1927.89
C18708,2612.93
C11067,3316.40
C07709,2051.37
C17886,2491.91
C11376,1983.50
C02598,2626.56
C03582,1660.79
C03050,2300.23
C08268,3419.51
C10137,1879.13
C19215,2078.73
C11274,2769.00
C12173,1984.85
C12453,941.48
C09096,2286.70
C00695,2494.24
C12221,3404.32
C18536,2201.99
C11527,2476.99
C06004,2392.56
C05524,2745.07
C04460,2834.23
C18954,1752.69
C17659,2178.44
C12314,1156.51
C08492,1916.66
C17442,1192.75
C02480,3539.36
C19542,1470.29
C00823,1895.22
C17250,3557.31
C00020,2299.74
C17630,2671.27
C19573,2632.43
C11418,1640.92
C15171,1567.26
C03691,2695.45
C17853,1844.49
C12534,3082.19
C17597,2433.44
C09870,2576.47
C05301,3056.86
C05105,1678.68
C08711,2673.60
C07381,4711.45
C06987,2237.68
C17510,2968.00
C00457,2577.04
C12064,1758.19
C06002,3994.90
C04416,2320.09
C08917,2205.51
C05547,1672.47
C00365,2721.35
C09069,1301.73
C04080,2810.31
C01049,3788.93
C15127,2487.92
C16625,3361.92
C19843,2207.57
C14470,1176.84
C09083,1963.96
C11640,2525.65
C00157,2811.76
C04038,1496.99
C09172,1630.72
C03055,1007.79
C15092,2449.55
C00692,2576.19
C15795,1522.53
C01277,1931.33
C11901,1391.60
C18793,1746.82
C05725,2801.30
C00765,2247.65
C10441,2715.32
C14085,2543.31
C08537,1725.12
C03524,3033.33
C12710,2684.85
C11892,3230.10
C00436,3707.54
C06727,1143.48
C16680,2625.25
C08588,3094.25
C02455,1624.53
C07013,814.81
C10078,399.64
C14605,2032.18
C05128,3565.29
C04394,1766.45
C10810,1935.07
C01925,2419.15
C18910,1187.43
C19705,4056.15
C14784,1104.78
C00736,1299.06
C07060,2088.14
C10752,4691.42
C07356,3511.36
C06309,2161.75
C11847,843.80
C14376,2517.94
C11201,2350.68
C07345,2163.17
C11914,1895.67
C17286,2467.45
C08228,1740.70
C11619,771.81
C00131,3888.72
C14070,2293.64
C03110,2610.96
C01419,2859.85
C15916,2041.90
C00314,3511.86
C13583,2892.05
C06969,2867.14
C05548,2703.59
C15588,2135.58
C15467,1880.07
C03616,2761.16
C06478,2884.44
C07282,2413.11
C08796,3153.04
C18060,1658.78
C07063,1786.12
C02381,1644.58
C07657,1638.40
C12857,1738.22
C12975,2275.28
C19954,1881.37
C13818,1994.74
C01662,3391.92
C03242,2886.73
C16002,2521.48
C02698,2139.63
C07826,2093.59
C00846,1499.36
C05717,1705.54
C08323,1648.57
C02375,1433.47
C16957,2129.08
C05338,1973.99
C17578,2801.72
C16542,1947.65
C11890,2046.58
C06682,1790.91
C16075,2823.57
C14571,2929.04
C04928,1114.39
C04637,3166.38
C00288,1846.78
C09473,2236.17
C03736,2646.63
C08559,2573.76
C02056,1503.37
C19411,2738.94
C14554,1734.75
C17501,2101.19
C13952,1646.47
C08705,2035.11
C07648,1194.00
C06619,1600.34
C17029,3690.45
C04458,2418.54
C03729,806.60
C14692,3079.53
C10072,2267.02
C05823,736.62
C11337,2801.31
C08178,997.14
C06593,1525.96
C08714,1849.78
C13271,1425.22
C14956,4959.00
C10142,2903.75
C12035,3375.71
C00743,2532.75
C13384,1616.28
C09812,1300.79
C19882,2478.11
C07880,1960.50
C05834,2848.06
C08482,1432.13
C14417,2747.39
C06999,1184.94
C13870,2277.24
C05279,3695.22
C07763,1583.31
C13758,2344.42
C00970,2050.49
C03942,3485.35
C10578,1981.82
C01710,2856.81
C12331,3361.85
C10293,2640.67
C09930,1961.69
C17288,1926.56
C04693,2453.24
C02447,2515.90
C06241,1475.53
C01350,1223.34
C07507,3073.75
C13663,1951.42
C18496,2713.69
C17917,2625.44
C10988,2522.50
C11143,2745.19
C16842,1861.66
C09834,1266.14
C16052,2248.24
C06393,2550.02
C06862,1808.75
C00432,1448.67
C07796,2048.90
C12315,2424.16
C09397,2018.71
C12563,2691.44
C16489,3810.80
C07089,3050.95
C14647,1379.99
C01575,2631.52
C01479,1897.07
C05820,2201.06
C11390,3684.43
C05504,2029.30
C10479,1676.27
C08428,2786.16
C06852,2460.90
C18082,2785.46
C15114,1661.35
C08425,1993.82
C08039,3860.87
C09886,2181.09
C05343,3018.11
C02352,1948.47
C08299,596.43
C03540,827.70
C07407,2120.21
C12813,2568.29
C18014,2423.96
C09199,2405.33
C13849,1343.93
C05621,1131.11
C07441,3148.21
C13452,1589.41
C03420,2526.05
C06055,2492.26
C19174,1823.30
C06684,1193.05
C04642,3465.56
C18619,1899.61
C03448,2681.68
C11117,2775.34
C17541,4290.31
C15355,1246.19
C16609,3167.50
C06979,1802.15
C10911,3310.61
C18354,2284.76
C17063,2093.89
C00421,2818.20
C08402,1520.40
C04992,2705.42
C00585,2220.24
C14033,1736.83
C11222,3344.79
C02469,2766.36
C05034,2498.76
C08097,2227.38
C09401,2149.98
C16338,3007.40
C18957,2206.52
C07392,3487.48
C03734,1982.29
C09295,3095.29
C08208,2504.41
C05402,1535.57
C07391,2898.88
C06626,1748.93
C02334,3041.33
C09906,3034.06
C19265,2293.19
C05427,1720.50
C17902,2595.25
C05018,1376.57
C14930,1391.20
C03484,1805.87
C13958,1874.44
C02987,3198.83
C19596,1938.79
C02731,1430.42
C19414,3163.71
C07797,2006.20
C02163,2728.77
C03305,1436.76
C13569,2933.16
C15485,2086.78
C17757,1372.95
C06195,1133.64
C11407,1767.80
C05094,2879.37
C11305,2355.93
C10610,2444.20
C11928,1705.62
C16152,2186.19
C12880,998.50
C15170,3062.00
C09097,1000.10
C16811,1907.95
C06838,2724.73
C00560,2281.99
C04980,2820.29
C13154,2469.60
C12454,2246.87
C07074,2978.23
C13746,2051.34
C11943,726.00
C18294,3673.44
C06178,2606.05
C14562,2988.84
C18111,3244.51
C03186,3439.45
C08116,2770.84
C15575,2542.08
C10301,1995.62
C02439,1990.12
C11258,1427.92
C09913,2030.00
C03079,3079.75
C11697,1802.33
C16682,1965.47
C06641,3354.99
C14740,610.47
C14501,1834.36
C08100,3466.10
C01125,2125.56
C18043,4236.39
C10118,1347.62
C07530,2012.12
C16578,1734.10
C11467,1509.55
C15245,1478.55
C05215,2260.85
C04984,2396.21
C08628,2516.28
C07358,1536.65
C14083,2285.46
C16608,2659.37
C11378,2108.55
C18592,2607.85
C05479,1629.68
C05616,2472.99
C17313,2706.15
C12995,3554.49
C04540,3490.42
C03715,414.86
C15731,2443.35
C00708,1492.58
C04753,1317.53
C14448,2189.72
C10985,2371.16
C19949,3037.18
C18307,3098.05
C15933,2050.44
C10004,2039.26
C11893,2394.31
C06242,2633.02
C04589,1954.17
C03717,3920.10
C15661,868.26
C03003,1359.24
C12461,2289.20
C08792,3140.15
C11275,1873.78
C17285,2386.98
C04687,3458.44
C10377,3196.77
C08715,540.04
C08416,2905.31
C12008,1074.84
C11735,1707.20
C16858,2842.48
C19695,1404.00
C01255,2406.04
C01796,2004.31
C12521,2419.30
C06233,2264.18
C15750,2890.37
C10618,2821.37
C06986,1738.65
C01787,2589.99
C01154,2073.33
C05917,2115.31
C18714,2380.19
C06001,2538.76
C16230,3735.37
C18036,2205.30
C11165,2255.06
C14847,1771.89
C15965,1439.53
C19407,1719.72
C13429,3779.10
C05594,1992.05
C15690,2225.30
C06993,3723.87
C05108,3151.21
C02780,1954.32
C07792,3560.67
C13014,4171.42
C01253,1199.74
C14054,1211.93
C05671,3170.05
C13618,2250.63
C18044,2189.96
C09622,2059.13
C14677,2571.30
C04314,2624.42
C02900,690.46
C16059,2194.70
C09468,2151.03
C04867,3286.86
C04967,1775.93
C10863,1911.49
C08252,3342.98
C07551,1751.91
C15746,2362.27
C15943,1599.79
C09521,1936.09
C14775,3537.16
C17110,647.74
C05307,2737.91
C15521,1929.90
C03203,1415.84
C02859,2028.20
C13371,1113.03
C03758,1716.89
C16623,736.40
C14777,1832.82
C02204,1900.83
C05859,2062.23
C02112,1597.38
C14856,2602.66
C08763,3206.10
C04201,2334.68
C09795,1492.61
C14440,2642.08
C07462,1631.50
C19116,1923.42
C04341,2312.51
C08138,2560.07
C16546,3970.32
C10216,3518.17
C12509,2492.15
C06723,2683.68
C15306,2751.58
C10503,2086.52
C01336,2598.91
C17130,1437.40
C15684,1276.37
C18364,3693.30
C07544,2364.60
C14508,3549.32
C00474,3085.51
C07214,2164.21
C15463,1140.11
C01042,2823.98
C11184,2286.21
C10378,3405.86
C16706,2161.33
C05293,1708.55
C05850,847.17
C10325,2958.84
C10929,2043.27
C19491,1306.62
C04463,2472.35
C11230,3108.28
C04510,1997.28
C17482,1499.81
C18670,4015.23
C14830,1453.85
C12268,2010.03
C07634,2490.97
C06927,2255.89
C06330,1660.80
C06198,3203.90
C01210,2512.51
C13799,2336.36
C14232,2774.71
C00637,1549.47
C00928,2677.70
C16806,2249.42
C07194,1878.86
C08195,2197.01
C10890,2242.24
C15063,1230.75
C11439,3016.74
C12636,1666.05
C08338,1585.42
C07335,2386.79
C02507,3803.56
C03240,3050.84
C17566,3559.22
C05986,1786.85
C14091,1689.39
C03913,2787.03
C07314,2194.78
C03297,2903.42
C00904,2736.96
C11944,3167.43
C03085,279.56
C14887,2830.17
C11951,1271.64
C14703,4217.34
C18563,2547.56
C11970,1840.50
C14946,2685.70
C03298,1542.35
C19955,2068.36
C08315,2782.10
C08134,2799.80
C14305,1972.52
C13161,3008.09
C03227,1900.63
C10654,3889.42
C13232,3285.10
C09388,2247.28
C17301,1832.60
C16077,1743.46
C10703,1594.70
C01224,2981.96
C13679,1808.41
C17333,1308.19
C16281,1302.59
C10015,3400.18
C07449,1650.00
C09607,1914.09
C19304,1416.67
C05320,2584.97
C07950,1959.14
C04822,2443.61
C09604,1363.43
C02150,2280.88
C16748,2783.88
C18692,1741.40
C09819,2136.59
C13424,3209.85
C08394,1468.23
C15966,2242.97
C00603,1354.34
C09056,3858.27
C17519,2334.75
C11963,1618.81
C10204,2228.39
C02907,2345.32
C03127,1732.33
C12063,3043.23
C01393,2886.85
C10115,2051.63
C01693,1263.44
C04292,2953.06
C07362,3273.30
C10903,1406.37
C02345,1149.13
C12107,1855.11
C18050,2952.13
C07816,2349.87
C11192,2605.48
C05450,1940.29
C01798,1980.92
C16603,1869.41
C03113,2569.19
C09442,2531.26
C06945,2116.06
C11459,5403.91
C00120,2137.33
C07145,3115.38
C07917,4612.45
C08666,2637.59
C08722,4274.07
C03539,1714.96
C12359,2403.31
C13973,2075.26
C01200,2916.17
C01849,2350.15
C13885,1662.67
C17900,2399.23
C11387,1803.22
C00455,2325.20
C07201,2233.16
C16655,1361.31
C01415,3499.68
C16485,3029.79
C09480,1755.96
C16690,2582.41
C11523,1676.13
C15205,4260.83
C06307,4048.40
C11048,1412.42
C05810,1770.56
C13511,2571.45
C07835,3247.26
C03977,2314.72
C03066,1896.64
C15953,2209.45
C01201,2083.70
C02026,1376.56
C14604,2904.06
C11372,3059.87
C13969,804.64
C09957,3351.22
C15691,892.37
C16179,2141.50
C12855,1081.58
C13551,1781.59
C12776,1717.71
C05172,1298.49
C08572,2653.99
C11781,2878.32
C14443,831.40
C05252,2794.65
C10006,780.35
C18828,1260.65
C04633,2636.20
C11367,4401.00
C14336,2171.81
C02814,2050.53
C14347,1351.80
C18560,1758.00
C10770,2346.06
C12968,2551.25
C16411,1635.29
C12931,2223.31
C09193,2122.44
C07423,4189.13
C06273,1690.77
C06344,2858.53
C00379,2083.71
C16523,1649.86
C04521,1420.65
C01325,2259.47
C04961,1690.81
C05619,1764.06
C06661,3912.50
C02809,1873.72
C11310,2433.28
C09991,1751.09
C11044,2981.06
C09003,1945.21
C05757,1235.07
C08011,2799.53
C12298,2127.35
C15959,1920.87
C01524,3924.80
C14359,3264.21
C07527,2834.56
C19146,1810.29
C16635,3586.36
C04073,1561.32
C10899,2244.21
C18429,2595.99
C19746,2244.59
C04446,2213.67
C17105,2186.50
C04722,2563.07
C02619,1653.13
C00090,1045.03
C18100,1830.24
C17296,2011.12
C10279,2794.24
C11079,984.60
C13536,1404.41
C09975,1864.94
C10335,2849.97
C11742,3270.87
C02041,2951.15
C09447,1970.27
C06106,3813.64
C08557,1799.37
C06608,1910.13
C11644,1757.07
C12106,2035.25
C10035,895.56
C06114,2553.59
C11927,1891.20
C10566,2490.33
C19244,1400.50
C13019,3131.82
C13596,2700.70
C11660,2042.75
C01573,2377.33
C08306,2111.08
C11802,2764.99
C05189,2387.51
C06790,2097.65
C08937,2530.98
C16099,1925.05
C14327,3504.79
C09014,2436.01
C06208,2030.94
C04972,3520.09
C08245,4010.75
C09547,2475.38
C01108,1587.78
C10963,1713.50
C10234,2127.78
C11809,2090.71
C13641,2107.83
C11617,3063.32
C05977,1876.09
C14461,2232.13
C14326,3180.97
C15454,1752.11
C03032,1928.16
C19545,1634.06
C12277,2412.84
C03890,2791.72
C07007,2285.24
C08193,1592.99
C13972,2616.66
C01160,2613.37
C10564,2085.47
C06102,1574.17
C10281,2090.63
C12119,1489.63
C00934,1086.46
C14691,3509.35
C03149,2103.24
C06226,924.71
C13391,1264.01
C03114,2143.02
C16067,2284.33
C04557,3389.96
C03399,2011.75
C18565,3819.84
C06220,836.78
C02378,1584.79
C15741,1272.13
C11442,2315.61
C10434,2217.21
C12000,3240.78
C12236,2291.80
C10027,1115.94
C05639,4273.96
C14146,2274.83
C19331,1573.66
C07181,1352.10
C18893,2956.28
C07082,1654.27
C12057,2776.69
C15244,3070.31
C03804,3395.76
C11894,1658.83
C06022,1063.72
C15518,1092.92
C06746,1478.97
C18894,677.00
C07179,2091.33
C07769,1982.74
C16424,1684.40
C13574,1300.99
C15475,1246.15
C14429,1411.68
C16937,1936.02
C09438,2076.44
C04481,1926.73
C06640,1265.13
C05655,779.21
C03626,2826.66
C14068,2640.13
C06946,2074.99
C05398,2027.50
C15271,2116.20
C06748,1249.29
C18247,2879.11
C19668,2546.76
C15313,3475.10
C10002,1934.47
C09634,2321.18
C08832,2132.16
C01113,1618.16
C15771,2747.66
C00368,1791.12
C11097,1936.88
C03597,1726.28
C05906,1863.61
C09537,2203.97
C04214,3094.52
C09479,3155.41
C05471,1651.42
C13845,4200.51
C06438,3284.46
C18570,2617.42
C00839,2196.43
C00785,2472.82
C02710,3540.55
C16685,3723.43
C09142,1375.28
C13218,2173.31
C18909,1707.00
C03223,1967.69
C12817,1594.76
C10569,2987.83
C00024,1336.85
C06958,2377.31
C17951,2066.42
C00534,1421.65
C15629,1763.90
C13750,1981.93
C08387,3443.26
C07807,2866.05
C06159,2542.34
C17359,2057.06
C03105,3158.58
C09550,3014.01
C09041,3022.13
C15679,967.42
C19211,3070.37
C14183,2189.48
C01771,986.32
C14568,4104.38
C19900,1241.89
C01456,2079.06
C18953,975.37
C07394,2324.13
C13730,1946.28
C01078,1045.92
C03168,2228.77
C11385,2606.44
C08495,1588.34
C02816,479.24
C10844,1382.28
C12525,1703.90
C16888,2022.00
C08169,2223.16
C06481,2486.88
C03156,3339.42
C03699,2109.31
C16268,1189.02
C16277,4179.76
C17002,1134.72
C17439,1852.11
C14536,1352.82
C19840,1840.89
C08062,2843.04
C08246,3387.25
C01940,2195.48
C08844,3052.98
C02167,1290.02
C05663,2370.95
C12200,2262.03
C17907,2245.79
C16425,2182.77
C14920,2634.51
C01725,2702.45
C19091,1671.48
C02248,2606.07
C12165,3500.80
C04229,1751.75
C03311,2318.06
C17652,2660.32
C16129,1370.73
C02805,1751.34
C03243,1938.04
C06759,2399.42
C14629,2399.75
C06695,3293.46
C06091,3736.04
C00194,1281.68
C07581,1374.02
C10302,2628.09
C00559,2550.94
C07821,3099.91
C09106,2239.12
C19075,2515.79
C11762,1630.23
C03502,1114.29
C10069,2680.88
C17807,3504.69
C08697,2263.64
C09699,3625.59
C12360,2489.96
C17051,2224.32
C16073,2465.14
C18742,1784.92
C14943,4036.55
C13854,1390.39
C08262,1115.33
C00976,1900.60
C17420,1156.14
C08255,2361.60
C13356,1976.61
C15446,1899.91
C00063,1548.00
C03964,3528.94
C12097,2910.38
C02530,2628.38
C15151,1822.75
C19048,2363.78
C18108,2039.12
C01935,2725.70
C12731,1137.30
C01735,1290.27
C07834,1830.73
C09644,2786.65
C10298,1186.41
C05913,1403.63
C10412,2036.37
C16224,3093.06
C11795,646.27
C17688,3028.77
C13478,1262.75
C18774,1266.49
C10868,2861.67
C10633,1837.10
C02132,2097.96
C10803,3153.71
C11737,2802.94
C10940,3171.26
C03367,3915.19
C10214,811.56
C11741,2010.01
C16080,1063.30
C04597,2270.31
C13577,1328.54
C15774,2845.27
C06988,1720.00
C15522,3020.56
C17134,2611.20
C00816,2233.93
C17724,3289.01
C09080,1919.16
C13401,2367.52
C10024,1746.20
C13814,2336.73
C07174,2121.98
C03648,3473.85
C02383,1227.73
C11877,3879.92
C13363,4818.58
C05943,2011.44
C00431,2338.56
C08090,2492.11
